housing_type,deposit_amount,monthly_rent,area_m2,build_year,deal_year,deal_month,umd_nm,jibun,rent_gbn,contract_type,lawd_cd,region_label,region_group,sido,is_accident
아파트,240000000,0,59.9858,2016.0,2025,2,명지동,3328,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.9759,2014.0,2025,2,신호동,302-2,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,220500000,0,66.9377,2015.0,2025,2,명지동,3361,,갱신,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.3616,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,117860000,0,59.9284,2013.0,2025,2,신호동,296-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,125000000,0,59.9971,2017.0,2025,2,지사동,1185-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.3616,2014.0,2025,2,신호동,302-2,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.3616,2014.0,2025,2,신호동,300-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.3616,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.3616,2014.0,2025,2,신호동,302-2,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,346500000,0,91.6395,2019.0,2025,2,명지동,3404,,갱신,26440,부산 강서구,저위험,부산광역시,0
아파트,110000000,0,59.9444,2013.0,2025,2,지사동,1184-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,140000000,0,59.8736,2020.0,2025,2,화전동,558,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,140000000,0,59.8736,2020.0,2025,2,화전동,558,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,117860000,0,59.9284,2013.0,2025,2,신호동,296-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,130000000,0,66.302,2017.0,2025,2,지사동,1185-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.6809,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,350000000,0,91.6395,2019.0,2025,2,명지동,3404,,갱신,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.3616,2014.0,2025,2,신호동,302-2,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.9759,2014.0,2025,2,신호동,302-2,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.8849,2014.0,2025,2,신호동,302-2,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.5599,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,199500000,0,59.9858,2016.0,2025,2,명지동,3328,,갱신,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.3616,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,143260000,0,84.3616,2013.0,2025,2,신호동,296-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.3616,2014.0,2025,2,신호동,300-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.3616,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.3616,2014.0,2025,2,신호동,300-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.3616,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,140000000,0,59.8736,2020.0,2025,2,화전동,558,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,152300000,0,84.3616,2014.0,2025,2,신호동,302-2,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,250000000,0,66.6612,2016.0,2025,2,명지동,3343,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,149680000,0,84.3616,2014.0,2025,2,신호동,298-1,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,220000000,0,59.9858,2016.0,2025,2,명지동,3328,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,270000000,0,84.2513,2016.0,2025,2,명지동,3343,,신규,26440,부산 강서구,저위험,부산광역시,0
연립다세대,325000000,0,84.503,2019.0,2025,2,명지동,3478-4,,신규,26440,부산 강서구,저위험,부산광역시,0
단독다가구,60000000,0,44.0,2012.0,2025,2,신호동,,,신규,26440,부산 강서구,저위험,부산광역시,0
단독다가구,90000000,0,59.0,2013.0,2025,2,신호동,,,신규,26440,부산 강서구,저위험,부산광역시,0
단독다가구,80000000,0,27.0,2018.0,2025,2,명지동,,,신규,26440,부산 강서구,저위험,부산광역시,0
단독다가구,150000000,0,60.0,2018.0,2025,2,명지동,,,신규,26440,부산 강서구,저위험,부산광역시,0
단독다가구,80000000,0,123.75,2019.0,2025,2,명지동,,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,45000000,0,23.62,2015.0,2025,2,명지동,3229-26,,,26440,부산 강서구,저위험,부산광역시,0
오피스텔,45000000,0,23.62,2015.0,2025,2,명지동,3229-26,,,26440,부산 강서구,저위험,부산광역시,0
오피스텔,238000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,71870000,0,22.3,2021.0,2025,2,송정동,1627-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,94000000,0,22.3,2021.0,2025,2,송정동,1627-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,29.44,2020.0,2025,2,명지동,3594,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,27.32,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,85000000,0,23.44,2021.0,2025,2,송정동,1627-5,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,222000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,238000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,80000000,0,22.19,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,92300000,0,29.25,2019.0,2025,2,명지동,3599-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,110000000,0,24.56,2020.0,2025,2,명지동,3604-2,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,170000000,0,35.49,2021.0,2025,2,명지동,3432-5,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,27.2,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,150000000,0,35.74,2021.0,2025,2,송정동,1627-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,27.2,2021.0,2025,2,명지동,3432-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,50000000,0,27.27,2014.0,2025,2,명지동,3239-6,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,238000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,60000000,0,23.62,2015.0,2025,2,명지동,3229-26,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,110000000,0,27.2,2021.0,2025,2,명지동,3432-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,28.46,2021.0,2025,2,명지동,3432-3,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,180000000,0,56.06,2019.0,2025,2,명지동,3599-3,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,110000000,0,28.06,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,27.2,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,80000000,0,22.19,2021.0,2025,2,명지동,3432-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,27.2,2021.0,2025,2,명지동,3432-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,238000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,81000000,0,29.13,2019.0,2025,2,명지동,3599-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,180000000,0,48.75,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,50000000,0,23.23,2021.0,2025,2,송정동,1627-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,110000000,0,28.06,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,222000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,75000000,0,22.19,2021.0,2025,2,명지동,3432-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,105000000,0,27.2,2021.0,2025,2,명지동,3432-5,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,222000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,222000000,0,59.96,2024.0,2025,2,명지동,3605-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,53000000,0,23.62,2015.0,2025,2,명지동,3229-26,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,60000000,0,21.74,2021.0,2025,2,송정동,1627-5,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,145000000,0,27.2,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,100000000,0,22.19,2021.0,2025,2,명지동,3432-5,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,105000000,0,27.2,2021.0,2025,2,명지동,3432-3,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,80000000,0,29.25,2019.0,2025,2,명지동,3599-3,,갱신,26440,부산 강서구,저위험,부산광역시,0
오피스텔,105000000,0,27.32,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,95000000,0,24.56,2020.0,2025,2,명지동,3604-2,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,147000000,0,35.49,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,110000000,0,28.06,2021.0,2025,2,명지동,3432-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,180000000,0,59.39,2019.0,2025,2,명지동,3599-3,,신규,26440,부산 강서구,저위험,부산광역시,0
오피스텔,110000000,0,28.46,2021.0,2025,2,명지동,3432-5,,신규,26440,부산 강서구,저위험,부산광역시,0
아파트,450000000,0,100.4292,2024.0,2025,6,용산동,997,,,27290,대구 달서구,중위험,대구광역시,0
아파트,365000000,0,99.42,2010.0,2025,6,감삼동,461,,,27290,대구 달서구,중위험,대구광역시,0
아파트,100000000,0,59.96,1993.0,2025,6,상인동,1587,,,27290,대구 달서구,중위험,대구광역시,0
아파트,320000000,0,84.9917,2024.0,2025,6,용산동,997,,,27290,대구 달서구,중위험,대구광역시,0
아파트,200000000,0,134.925,1993.0,2025,6,상인동,1520,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,190000000,0,76.012,2009.0,2025,6,본리동,196-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,300000000,0,84.8856,2025.0,2025,6,감삼동,599-51,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,250000000,0,84.9232,2008.0,2025,6,월성동,120,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,150000000,0,49.49,2019.0,2025,6,성당동,221-7,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,120000000,0,59.99,1997.0,2025,6,용산동,412-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,250000000,0,84.73,2004.0,2025,6,용산동,230-10,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,30000000,0,46.94,1981.0,2025,6,성당동,726-3,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,230000000,0,59.9264,2002.0,2025,6,두류동,486-2,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,140000000,0,59.91,1993.0,2025,6,상인동,1501,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,320000000,0,84.8856,2025.0,2025,6,감삼동,599-51,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,100000000,0,59.63,1997.0,2025,6,도원동,1440,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,215000000,0,59.98,2019.0,2025,6,상인동,1600,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,85000000,0,66.16,1989.0,2025,6,상인동,1474,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,330000000,0,134.92,1994.0,2025,6,상인동,42,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,400000000,0,126.1993,2007.0,2025,6,월성동,1551,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,165000000,0,59.91,1997.0,2025,6,용산동,221,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,110000000,0,84.97,1985.0,2025,6,본리동,210-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,230000000,0,47.6068,2021.0,2025,6,감삼동,337-14,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,235000000,0,59.9694,2014.0,2025,6,월성동,1835,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,150000000,0,59.9938,2003.0,2025,6,대곡동,58,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,60000000,0,57.88,1980.0,2025,6,감삼동,50-4,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,380000000,0,84.6202,2022.0,2025,6,감삼동,707,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,190000000,0,84.91,2005.0,2025,6,도원동,677-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,310000000,0,78.3408,2024.0,2025,6,두류동,2363,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,270000000,0,84.9664,2016.0,2025,6,월성동,1863,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,300000000,0,140.1546,2007.0,2025,6,감삼동,287-57,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,155000000,0,85.0,2000.0,2025,6,진천동,710,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,100000000,0,84.98,1991.0,2025,6,대곡동,4,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,250000000,0,84.6758,2022.0,2025,6,월성동,1894,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,110000000,0,59.97,1995.0,2025,6,진천동,478-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,110000000,0,59.96,1994.0,2025,6,이곡동,1194-2,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,120000000,0,59.99,1997.0,2025,6,용산동,419-5,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,110000000,0,59.97,1995.0,2025,6,진천동,478-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,315000000,0,84.95,2023.0,2025,6,감삼동,560-1,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,130000000,0,84.9,1994.0,2025,6,상인동,351-2,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,380000000,0,84.8906,2022.0,2025,6,감삼동,707,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,278250000,0,84.95,2023.0,2025,6,감삼동,560-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,105000000,0,59.63,1997.0,2025,6,도원동,1440,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,350000000,0,101.9741,2008.0,2025,6,상인동,87,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,380000000,0,84.8906,2022.0,2025,6,감삼동,707,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,370000000,0,165.235,2006.0,2025,6,월성동,1261,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,190000000,0,84.9955,2005.0,2025,6,장기동,551,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,183750000,0,84.96,1994.0,2025,6,상인동,42,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,60000000,0,38.64,1992.0,2025,6,본동,616,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,295000000,0,84.6349,2022.0,2025,6,월성동,1894,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,75000000,0,41.3,1992.0,2025,6,월성동,270,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,160000000,0,84.98,1993.0,2025,6,상인동,1522,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,280000000,0,74.3578,2016.0,2025,6,유천동,612,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,530000000,0,121.9631,2022.0,2025,6,월성동,1891,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,230000000,0,105.1227,2003.0,2025,6,감삼동,521,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,80000000,0,51.745,1981.0,2025,6,본리동,644-2,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,310000000,0,84.6758,2022.0,2025,6,월성동,1894,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,120000000,0,59.76,1993.0,2025,6,상인동,1520,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,330000000,0,125.26,2007.0,2025,6,상인동,150-11,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,110000000,0,59.91,1993.0,2025,6,상인동,1501,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,330000000,0,124.5892,2011.0,2025,6,진천동,602,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,170000000,0,84.94,2000.0,2025,6,파호동,89,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,490000000,0,128.7005,2009.0,2025,6,월성동,536,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,185000000,0,84.99,1988.0,2025,6,본동,276,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,310000000,0,84.9213,2015.0,2025,6,도원동,1464,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,80000000,0,56.93,1989.0,2025,6,상인동,1474-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,240000000,0,101.87,2018.0,2025,6,대곡동,1126,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,100000000,0,59.76,1996.0,2025,6,도원동,1442,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,105000000,0,56.345,1994.0,2025,6,이곡동,1189-2,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,297000000,0,84.9664,2016.0,2025,6,월성동,1863,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,290000000,0,84.9249,2016.0,2025,6,월성동,1863,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,290000000,0,83.31,2018.0,2025,6,대곡동,1123,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,390000000,0,101.8646,2008.0,2025,6,월성동,120,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,210000000,0,84.91,2005.0,2025,6,도원동,677-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,123000000,0,59.88,1994.0,2025,6,상인동,42,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,250000000,0,69.9551,2016.0,2025,6,월성동,1863,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,180000000,0,49.064,2021.0,2025,6,감삼동,337-14,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,280000000,0,84.9664,2016.0,2025,6,월성동,1863,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,370000000,0,84.8866,2022.0,2025,6,감삼동,707,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,160000000,0,84.86,1996.0,2025,6,진천동,472,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,390000000,0,84.6135,2022.0,2025,6,감삼동,707,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,270000000,0,119.22,2010.0,2025,6,상인동,1596,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,280000000,0,84.3652,2009.0,2025,6,월성동,777-2,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,210000000,0,84.986,2009.0,2025,6,본리동,196-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,200000000,0,127.45,1992.0,2025,6,월성동,89,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,100000000,0,59.85,1993.0,2025,6,상인동,1524,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,200000000,0,134.95,1997.0,2025,6,이곡동,1300-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,220000000,0,84.9724,2006.0,2025,6,월성동,1300,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,45000000,0,42.08,1981.0,2025,6,송현동,1911,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,100000000,0,59.96,1993.0,2025,6,상인동,1587,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,186900000,0,84.98,1997.0,2025,6,이곡동,1304-1,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,300000000,0,84.48,2007.0,2025,6,상인동,150-11,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,150000000,0,59.9634,2000.0,2025,6,장기동,814-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,230000000,0,59.9694,2014.0,2025,6,월성동,1835,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,280000000,0,115.7724,2008.0,2025,6,진천동,740-1,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,280000000,0,115.7724,2008.0,2025,6,진천동,740-1,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,600000000,0,155.801,2009.0,2025,6,월성동,536,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,300000000,0,84.9664,2016.0,2025,6,월성동,1863,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,245000000,0,59.957,2024.0,2025,6,두류동,2363,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,210000000,0,84.96,1994.0,2025,6,상인동,42,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,252000000,0,84.4874,2023.0,2025,6,본동,752,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,230000000,0,59.9694,2014.0,2025,6,월성동,1835,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,120000000,0,79.02,1990.0,2025,6,진천동,205-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,380000000,0,84.6202,2022.0,2025,6,감삼동,707,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,320000000,0,119.22,2010.0,2025,6,상인동,1596,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,250000000,0,134.92,1997.0,2025,6,도원동,1438,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,200000000,0,59.9156,2019.0,2025,6,장기동,845,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,250000000,0,84.73,2004.0,2025,6,용산동,230-10,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,106000000,0,59.98,1994.0,2025,6,이곡동,1256,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,120000000,0,59.99,1997.0,2025,6,용산동,412-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,200000000,0,84.9822,2000.0,2025,6,장기동,814-1,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,300000000,0,84.8806,2015.0,2025,6,도원동,1464,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,320000000,0,101.7583,2013.0,2025,6,유천동,597,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,350000000,0,125.7931,2006.0,2025,6,월성동,1261,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,80000000,0,42.9,1995.0,2025,6,신당동,1846,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,530000000,0,121.9631,2022.0,2025,6,월성동,1891,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,290000000,0,83.31,2018.0,2025,6,대곡동,1123,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,250000000,0,84.97,2023.0,2025,6,두류동,2348,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,190000000,0,84.9822,2000.0,2025,6,장기동,814-1,,갱신,27290,대구 달서구,중위험,대구광역시,0
아파트,330000000,0,121.698,2010.0,2025,6,상인동,1598,,신규,27290,대구 달서구,중위험,대구광역시,0
아파트,378000000,0,102.9285,2016.0,2025,6,월성동,1863,,갱신,27290,대구 달서구,중위험,대구광역시,0
연립다세대,110000000,0,60.0,1993.0,2025,6,상인동,252-7,,신규,27290,대구 달서구,중위험,대구광역시,0
연립다세대,70000000,0,44.07,1995.0,2025,6,장기동,315-7,,신규,27290,대구 달서구,중위험,대구광역시,0
연립다세대,49000000,0,14.97,2014.0,2025,6,이곡동,1000-57,,신규,27290,대구 달서구,중위험,대구광역시,0
연립다세대,95000000,0,44.4,1980.0,2025,6,두류동,486-1,,신규,27290,대구 달서구,중위험,대구광역시,0
연립다세대,95000000,0,35.64,2013.0,2025,6,이곡동,857,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,80000000,0,69.24,1986.0,2025,6,성당동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,20000000,0,40.0,,2025,6,감삼동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,22000000,0,30.0,1998.0,2025,6,두류동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,90000000,0,78.41,1988.0,2025,6,송현동,,,갱신,27290,대구 달서구,중위험,대구광역시,0
단독다가구,100000000,0,56.0,2016.0,2025,6,송현동,,,갱신,27290,대구 달서구,중위험,대구광역시,0
단독다가구,140000000,0,119.0,2013.0,2025,6,감삼동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,30000000,0,33.0,2001.0,2025,6,도원동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,90000000,0,51.0,2017.0,2025,6,성당동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,40000000,0,28.0,2014.0,2025,6,이곡동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,50000000,0,53.55,1987.0,2025,6,죽전동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,90000000,0,36.0,2016.0,2025,6,두류동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,65000000,0,30.0,2007.0,2025,6,상인동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,95000000,0,65.0,2002.0,2025,6,진천동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,110000000,0,82.0,2011.0,2025,6,진천동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,70000000,0,35.0,2003.0,2025,6,진천동,,,갱신,27290,대구 달서구,중위험,대구광역시,0
단독다가구,100000000,0,66.0,,2025,6,두류동,,,갱신,27290,대구 달서구,중위험,대구광역시,0
단독다가구,80000000,0,72.73,1991.0,2025,6,송현동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,130000000,0,83.95,2009.0,2025,6,두류동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,90000000,0,51.0,2017.0,2025,6,성당동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,70000000,0,36.0,2015.0,2025,6,대곡동,,,신규,27290,대구 달서구,중위험,대구광역시,0
단독다가구,90000000,0,48.0,2008.0,2025,6,본리동,,,신규,27290,대구 달서구,중위험,대구광역시,0
